Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12
,,,,,,,,782,13050.0,11672.0,3806.0,2296.0,3779.0,5890.0,20015.0,31113.0,3558.0,18522.0,5193.0,3178.0
,,,,,,,,783,12970.0,11702.0,3886.0,2302.0,3764.0,5838.0,19826.0,30705.0,3513.0,18359.0,5171.0,3195.0
,,,,,,,,784,13167.0,11911.0,3939.0,2328.0,3792.0,5809.0,19805.0,30573.0,3507.0,18327.0,5228.0,3273.0
,,,,,,,,785,13824.0,12815.0,4005.0,2419.0,4035.0,6127.0,20211.0,31356.0,3556.0,18634.0,5377.0,3373.0
,,,,,,,,786,15094.0,12981.0,4045.0,2444.0,4235.0,6664.0,21863.0,32528.0,3889.0,20151.0,5489.0,3432.0
,,,,,,,,787,15166.0,12733.0,3936.0,2405.0,4198.0,6745.0,22257.0,32110.0,3963.0,20544.0,5413.0,3369.0
,,,,,,,,788,15091.0,12297.0,3840.0,2339.0,4131.0,6696.0,21862.0,31192.0,3895.0,20226.0,5310.0,3293.0
,,,,,,,,789,14704.0,11706.0,3669.0,2253.0,3921.0,6580.0,21186.0,30127.0,3779.0,19651.0,5143.0,3141.0
,,,,,,,,790,13928.0,10752.0,3411.0,2106.0,3620.0,6337.0,19963.0,28582.0,3553.0,18617.0,4871.0,2949.0
,,,,,,,,791,13028.0,10268.0,3181.0,1997.0,3372.0,6029.0,18237.0,26588.0,3241.0,17094.0,4547.0,2836.0
,,,,,,,,792,12577.0,9977.0,3024.0,1925.0,3208.0,5659.0,16619.0,25057.0,2958.0,15654.0,4334.0,2769.0
,,,,,,,,793,12493.0,9810.0,2948.0,1888.0,3136.0,5460.0,15521.0,23940.0,2752.0,14646.0,4206.0,2715.0
,,,,,,,,794,12528.0,9721.0,2906.0,1861.0,3120.0,5357.0,14938.0,23421.0,2655.0,14126.0,4150.0,2689.0
,,,,,,,,795,12756.0,9762.0,2899.0,1864.0,3150.0,5298.0,14609.0,23218.0,2593.0,13807.0,4132.0,2718.0
,,,,,,,,796,13390.0,9901.0,2973.0,1889.0,3281.0,5311.0,14552.0,23430.0,2590.0,13770.0,4174.0,2706.0
,,,,,,,,797,14691.0,10477.0,3157.0,1948.0,3566.0,5452.0,14940.0,24187.0,2658.0,14125.0,4332.0,2842.0
,,,,,,,,798,16371.0,11445.0,3509.0,2085.0,3936.0,5725.0,16149.0,25972.0,2876.0,15206.0,4650.0,3041.0
,,,,,,,,799,16987.0,11849.0,3805.0,2246.0,4000.0,6064.0,18168.0,28413.0,3249.0,16985.0,5024.0,3190.0
,,,,,,,,800,16287.0,11876.0,3832.0,2258.0,3968.0,6098.0,19437.0,30062.0,3468.0,18055.0,5230.0,3219.0
,,,,,,,,801,15498.0,11852.0,3782.0,2254.0,3978.0,6025.0,19744.0,30234.0,3518.0,18379.0,5186.0,3265.0
,,,,,,,,802,14758.0,11890.0,3728.0,2239.0,3955.0,5962.0,19887.0,30384.0,3551.0,18522.0,5208.0,3221.0
,,,,,,,,803,14093.0,11854.0,3653.0,2206.0,3915.0,5902.0,19979.0,30423.0,3555.0,18569.0,5194.0,3219.0
,,,,,,,,804,13631.0,11766.0,3590.0,2182.0,3863.0,5860.0,19912.0,30263.0,3542.0,18474.0,5149.0,3169.0
,,,,,,,,805,13345.0,11687.0,3485.0,2168.0,3848.0,5835.0,19761.0,30180.0,3508.0,18312.0,5100.0,3112.0
,,,,,,,,806,13085.0,11519.0,3598.0,2131.0,3808.0,5759.0,19629.0,30105.0,3490.0,18190.0,5005.0,3069.0
,,,,,,,,807,13021.0,11430.0,3562.0,2119.0,3778.0,5732.0,19381.0,30021.0,3433.0,17955.0,5014.0,3061.0
,,,,,,,,808,13119.0,11695.0,3606.0,2152.0,3792.0,5723.0,19317.0,30091.0,3416.0,17840.0,5007.0,3130.0
,,,,,,,,809,13755.0,12570.0,3754.0,2236.0,3995.0,5910.0,19670.0,30741.0,3466.0,18198.0,5148.0,3279.0
,,,,,,,,810,14846.0,12644.0,3827.0,2278.0,4158.0,6465.0,21136.0,31762.0,3746.0,19555.0,5257.0,3302.0
,,,,,,,,811,14805.0,12301.0,3749.0,2233.0,4106.0,6505.0,21344.0,31228.0,3801.0,19786.0,5190.0,3239.0
,,,,,,,,812,14608.0,12135.0,3661.0,2168.0,4023.0,6412.0,20865.0,30281.0,3719.0,19357.0,5031.0,3187.0
,,,,,,,,813,14331.0,11739.0,3543.0,2111.0,3881.0,6341.0,20207.0,29300.0,3603.0,18786.0,4954.0,3112.0
,,,,,,,,814,13671.0,11053.0,3351.0,2006.0,3656.0,6172.0,19242.0,27879.0,3426.0,17937.0,4720.0,2971.0
,,,,,,,,815,12937.0,10645.0,3154.0,1888.0,3424.0,5938.0,17949.0,26113.0,3184.0,16775.0,4473.0,2876.0
,,,,,,,,816,12466.0,10378.0,2999.0,1810.0,3286.0,5611.0,16459.0,24444.0,2906.0,15473.0,4286.0,2807.0
,,,,,,,,817,12197.0,10146.0,2907.0,1761.0,3187.0,5352.0,15443.0,23298.0,2743.0,14545.0,4138.0,2772.0
,,,,,,,,818,12135.0,9989.0,2847.0,1734.0,3158.0,5254.0,14736.0,22566.0,2620.0,13936.0,4057.0,2718.0
,,,,,,,,819,12099.0,9956.0,2813.0,1715.0,3162.0,5180.0,14272.0,22211.0,2536.0,13528.0,4026.0,2680.0
,,,,,,,,820,12285.0,9898.0,2841.0,1711.0,3217.0,5173.0,14037.0,22177.0,2488.0,13309.0,4007.0,2666.0
,,,,,,,,821,12830.0,10132.0,2911.0,1763.0,3331.0,5172.0,14086.0,22612.0,2498.0,13345.0,4049.0,2715.0
,,,,,,,,822,13587.0,10400.0,3063.0,1823.0,3512.0,5217.0,14486.0,23616.0,2580.0,13709.0,4222.0,2756.0
,,,,,,,,823,14111.0,10728.0,3227.0,1909.0,3624.0,5335.0,15254.0,24962.0,2708.0,14322.0,4366.0,2879.0
,,,,,,,,824,14559.0,11154.0,3410.0,2007.0,3738.0,5272.0,15897.0,26436.0,2825.0,14953.0,4648.0,2977.0
,,,,,,,,825,14771.0,11434.0,3523.0,2058.0,3790.0,5389.0,16813.0,27686.0,3014.0,15830.0,4842.0,3061.0
,,,,,,,,826,14652.0,11531.0,3581.0,2084.0,3800.0,5563.0,17542.0,28518.0,3137.0,16486.0,4981.0,3074.0
,,,,,,,,827,14261.0,11388.0,3597.0,2070.0,3755.0,5636.0,17848.0,28802.0,3192.0,16765.0,5025.0,3077.0
,,,,,,,,828,13984.0,11258.0,3549.0,2031.0,3692.0,5637.0,17835.0,28568.0,3182.0,16738.0,4990.0,3014.0
,,,,,,,,829,13557.0,11082.0,3494.0,2010.0,3660.0,5584.0,17498.0,28097.0,3133.0,16411.0,4930.0,2997.0
,,,,,,,,830,13079.0,10902.0,3450.0,2000.0,3622.0,5467.0,17044.0,27630.0,3048.0,16069.0,4863.0,2937.0
,,,,,,,,831,12831.0,10935.0,3453.0,2004.0,3593.0,5426.0,16791.0,27259.0,3002.0,15774.0,4857.0,2954.0
,,,,,,,,832,12919.0,11218.0,3461.0,2031.0,3651.0,5453.0,16752.0,27310.0,2988.0,15756.0,4872.0,3006.0
,,,,,,,,833,13633.0,12155.0,3632.0,2123.0,3909.0,5700.0,17250.0,28234.0,3076.0,16200.0,5033.0,3127.0
,,,,,,,,834,14720.0,12345.0,3810.0,2155.0,4063.0,6313.0,19064.0,30087.0,3405.0,17824.0,5236.0,3150.0
,,,,,,,,835,14466.0,12083.0,3759.0,2118.0,4022.0,6372.0,19795.0,30166.0,3539.0,18467.0,5213.0,3103.0
,,,,,,,,836,14189.0,11793.0,3677.0,2077.0,3961.0,6305.0,19612.0,29600.0,3496.0,18272.0,5117.0,3055.0
,,,,,,,,837,13757.0,11328.0,3606.0,2021.0,3835.0,6245.0,19206.0,28880.0,3425.0,17880.0,4994.0,2963.0
,,,,,,,,838,13144.0,10667.0,3415.0,1920.0,3623.0,6121.0,18490.0,27700.0,3288.0,17235.0,4744.0,2833.0
,,,,,,,,839,12405.0,10228.0,3245.0,1834.0,3406.0,5943.0,17413.0,26175.0,3091.0,16291.0,4524.0,2736.0
,,,,,,,,840,12027.0,9852.0,3114.0,1749.0,3272.0,5685.0,16181.0,24628.0,2867.0,15265.0,4317.0,2626.0
,,,,,,,,841,17749.0,10327.0,3746.0,1600.0,4035.0,8686.0,20924.0,20716.0,4006.0,19416.0,4142.0,2553.0
,,,,,,,,842,17012.0,10101.0,3628.0,1585.0,3985.0,8251.0,19950.0,19956.0,3819.0,18583.0,4058.0,2513.0
,,,,,,,,843,16607.0,10039.0,3550.0,1577.0,4025.0,7972.0,19136.0,19560.0,3663.0,17901.0,4045.0,2518.0
,,,,,,,,844,16563.0,10187.0,3567.0,1620.0,4177.0,7748.0,18701.0,19682.0,3560.0,17521.0,4152.0,2553.0
,,,,,,,,845,16971.0,10626.0,3670.0,1709.0,4393.0,7598.0,18791.0,20492.0,3574.0,17614.0,4415.0,2667.0
,,,,,,,,846,17558.0,11020.0,3865.0,1792.0,4588.0,7553.0,19558.0,21610.0,3696.0,18301.0,4613.0,2760.0
,,,,,,,,847,18643.0,11613.0,4083.0,1910.0,4862.0,7498.0,20801.0,23276.0,3912.0,19431.0,4923.0,2896.0
,,,,,,,,848,19992.0,12242.0,4316.0,1992.0,5175.0,8007.0,22432.0,24823.0,4234.0,21000.0,5208.0,3073.0
,,,,,,,,849,21771.0,12922.0,4536.0,2078.0,5476.0,8588.0,24240.0,26211.0,4601.0,22799.0,5510.0,3216.0
,,,,,,,,850,23639.0,13197.0,4777.0,2154.0,5730.0,9485.0,25963.0,27294.0,4975.0,24442.0,5732.0,3332.0
,,,,,,,,851,25264.0,13422.0,4991.0,2215.0,5936.0,10176.0,27973.0,28282.0,5378.0,26195.0,5898.0,3393.0
,,,,,,,,852,26577.0,13412.0,5195.0,2282.0,6108.0,10886.0,29707.0,29147.0,5728.0,27568.0,6165.0,3512.0
,,,,,,,,853,27606.0,13488.0,5424.0,2329.0,6300.0,11466.0,31183.0,29928.0,5999.0,28765.0,6305.0,3564.0
,,,,,,,,854,28362.0,13482.0,5620.0,2391.0,6442.0,12017.0,32674.0,30665.0,6262.0,29980.0,6478.0,3620.0
,,,,,,,,855,28959.0,13439.0,5789.0,2423.0,6500.0,12476.0,33839.0,31091.0,6453.0,30813.0,6522.0,3637.0
,,,,,,,,856,29234.0,13355.0,5841.0,2415.0,6380.0,12496.0,34417.0,31318.0,6514.0,31124.0,6535.0,3652.0
,,,,,,,,857,28892.0,13356.0,5857.0,2386.0,6081.0,12306.0,34637.0,31256.0,6469.0,31132.0,6379.0,3553.0
,,,,,,,,858,28006.0,13067.0,5781.0,2320.0,5875.0,12252.0,34221.0,30898.0,6325.0,30593.0,6159.0,3477.0
,,,,,,,,859,27421.0,12994.0,5747.0,2282.0,5867.0,12032.0,33251.0,30152.0,6119.0,29743.0,6061.0,3419.0
,,,,,,,,860,26608.0,13261.0,5568.0,2216.0,5567.0,11627.0,31944.0,29338.0,5885.0,28654.0,5912.0,3390.0
,,,,,,,,861,25018.0,12745.0,5411.0,2061.0,5098.0,11397.0,31347.0,28655.0,5790.0,28229.0,5596.0,3239.0
,,,,,,,,862,22931.0,11767.0,5012.0,1903.0,4637.0,10888.0,29400.0,26753.0,5441.0,26588.0,5092.0,2969.0
,,,,,,,,863,20915.0,10894.0,4565.0,1762.0,4329.0,10222.0,26530.0,24496.0,4944.0,24156.0,4703.0,2803.0
,,,,,,,,864,19502.0,10238.0,4235.0,1688.0,4128.0,9589.0,23775.0,22397.0,4447.0,21833.0,4447.0,2635.0
,,,,,,,,865,18626.0,10053.0,4017.0,1639.0,3995.0,9091.0,21987.0,21037.0,4125.0,20275.0,4263.0,2594.0
,,,,,,,,866,18003.0,9880.0,3857.0,1602.0,3932.0,8624.0,20597.0,20108.0,3871.0,19059.0,4149.0,2539.0
,,,,,,,,867,17584.0,9802.0,3765.0,1605.0,3955.0,8198.0,19646.0,19740.0,3700.0,18225.0,4117.0,2501.0
,,,,,,,,868,17480.0,9974.0,3739.0,1638.0,4110.0,7726.0,19153.0,19804.0,3603.0,17827.0,4194.0,2550.0
,,,,,,,,869,17799.0,10452.0,3827.0,1724.0,4305.0,7521.0,19241.0,20571.0,3603.0,17931.0,4425.0,2632.0
,,,,,,,,870,18191.0,10888.0,4003.0,1830.0,4515.0,7500.0,20103.0,21855.0,3754.0,18649.0,4649.0,2757.0
,,,,,,,,871,19104.0,11156.0,4198.0,1930.0,4850.0,7439.0,21114.0,23421.0,3919.0,19643.0,4874.0,2858.0
,,,,,,,,872,20277.0,11740.0,4394.0,2050.0,5241.0,7878.0,22571.0,24979.0,4225.0,21088.0,5199.0,3030.0
,,,,,,,,873,21983.0,12330.0,4617.0,2120.0,5642.0,8522.0,24107.0,26168.0,4543.0,22628.0,5478.0,3201.0
,,,,,,,,874,23864.0,12989.0,4836.0,2165.0,5970.0,9198.0,25826.0,27090.0,4923.0,24306.0,5723.0,3332.0
,,,,,,,,875,25410.0,13563.0,5038.0,2215.0,6258.0,9927.0,27621.0,27928.0,5307.0,25837.0,5912.0,3454.0
,,,,,,,,876,26690.0,14105.0,5211.0,2241.0,6503.0,10582.0,29078.0,28635.0,5598.0,27046.0,6112.0,3550.0
,,,,,,,,877,27871.0,14674.0,5442.0,2329.0,6661.0,11079.0,30465.0,29442.0,5848.0,28211.0,6277.0,3675.0
,,,,,,,,878,28759.0,15180.0,5628.0,2381.0,6711.0,11671.0,31866.0,30211.0,6090.0,29372.0,6446.0,3794.0
,,,,,,,,879,29286.0,15531.0,5762.0,2404.0,6709.0,12212.0,32897.0,30660.0,6271.0,30167.0,6467.0,3808.0
,,,,,,,,880,29424.0,15763.0,5836.0,2405.0,6545.0,12279.0,33338.0,30986.0,6330.0,30365.0,6464.0,3846.0
,,,,,,,,881,28939.0,15664.0,5869.0,2362.0,6286.0,11935.0,33413.0,31102.0,6325.0,30296.0,6379.0,3803.0
,,,,,,,,882,27748.0,15183.0,5794.0,2304.0,6063.0,11730.0,32767.0,30744.0,6197.0,29689.0,6183.0,3657.0
,,,,,,,,883,26945.0,14736.0,5691.0,2243.0,6052.0,11362.0,31427.0,29955.0,5947.0,28608.0,6020.0,3567.0
,,,,,,,,884,26057.0,14614.0,5512.0,2186.0,5722.0,11003.0,29961.0,29198.0,5688.0,27437.0,5891.0,3527.0
,,,,,,,,885,24525.0,13849.0,5408.0,2041.0,5204.0,10827.0,29529.0,28663.0,5601.0,27108.0,5561.0,3335.0
,,,,,,,,886,22194.0,12484.0,4967.0,1889.0,4715.0,10286.0,27771.0,26957.0,5276.0,25600.0,5029.0,3038.0
,,,,,,,,887,19980.0,11551.0,4539.0,1781.0,4382.0,9616.0,25120.0,24559.0,4797.0,23277.0,4676.0,2861.0
,,,,,,,,888,18348.0,10848.0,4237.0,1700.0,4159.0,8911.0,22631.0,22551.0,4321.0,20961.0,4377.0,2707.0
,,,,,,,,889,17158.0,10521.0,3998.0,1648.0,4017.0,8317.0,20789.0,21119.0,3989.0,19263.0,4217.0,2635.0
,,,,,,,,890,16443.0,10189.0,3877.0,1617.0,3929.0,7879.0,19700.0,20305.0,3797.0,18291.0,4122.0,2571.0
,,,,,,,,891,16150.0,10098.0,3783.0,1617.0,3931.0,7541.0,19003.0,19890.0,3660.0,17660.0,4085.0,2559.0
,,,,,,,,892,16231.0,10201.0,3773.0,1656.0,4092.0,7291.0,18638.0,19953.0,3582.0,17313.0,4195.0,2577.0
,,,,,,,,893,16840.0,10729.0,3841.0,1759.0,4268.0,7217.0,18794.0,20683.0,3600.0,17447.0,4434.0,2716.0
,,,,,,,,894,17511.0,11150.0,4024.0,1837.0,4487.0,7235.0,19607.0,21983.0,3751.0,18191.0,4593.0,2797.0
,,,,,,,,895,18253.0,11651.0,4203.0,1887.0,4795.0,7212.0,20808.0,23418.0,3949.0,19307.0,4762.0,2914.0
,,,,,,,,896,18862.0,12296.0,4415.0,1942.0,5142.0,7653.0,22106.0,24790.0,4202.0,20598.0,4998.0,3047.0
,,,,,,,,897,19676.0,12997.0,4592.0,1950.0,5492.0,8336.0,23292.0,25949.0,4447.0,21848.0,5267.0,3158.0
,,,,,,,,898,20607.0,13706.0,4817.0,1949.0,5829.0,9060.0,24466.0,27009.0,4706.0,23057.0,5522.0,3274.0
,,,,,,,,899,21643.0,14369.0,5022.0,1969.0,6084.0,9866.0,25749.0,27855.0,4956.0,24149.0,5724.0,3349.0
,,,,,,,,900,22394.0,14960.0,5216.0,2010.0,6321.0,10605.0,27094.0,28755.0,5215.0,25165.0,6004.0,3431.0
,,,,,,,,901,22970.0,15491.0,5421.0,2006.0,6522.0,11219.0,28236.0,29537.0,5424.0,26117.0,6263.0,3521.0
,,,,,,,,902,23432.0,15854.0,5600.0,2016.0,6663.0,11773.0,29584.0,30232.0,5650.0,27151.0,6446.0,3573.0
,,,,,,,,903,23654.0,16052.0,5743.0,2022.0,6673.0,12172.0,30731.0,30671.0,5839.0,27973.0,6456.0,3556.0
,,,,,,,,904,23639.0,16038.0,5838.0,2006.0,6554.0,12399.0,31332.0,30950.0,5891.0,28345.0,6443.0,3538.0
,,,,,,,,905,23036.0,15620.0,5877.0,1997.0,6316.0,11534.0,31410.0,31058.0,5857.0,28242.0,6343.0,3480.0
,,,,,,,,906,22352.0,14839.0,5856.0,1975.0,6112.0,12887.0,30769.0,30705.0,5707.0,27578.0,6158.0,3361.0
,,,,,,,,907,22411.0,14269.0,5773.0,1979.0,6112.0,11626.0,29741.0,30030.0,5499.0,26736.0,6032.0,3306.0
,,,,,,,,908,22237.0,14000.0,5602.0,1979.0,5786.0,11231.0,28567.0,29461.0,5321.0,25870.0,5891.0,3323.0
,,,,,,,,909,21110.0,13197.0,5450.0,1880.0,5241.0,10938.0,28278.0,28937.0,5299.0,25711.0,5564.0,3166.0
,,,,,,,,910,19379.0,12058.0,5066.0,1775.0,4774.0,10322.0,26680.0,27274.0,5018.0,24432.0,5097.0,2937.0
,,,,,,,,911,17887.0,11130.0,4623.0,1667.0,4445.0,9623.0,24199.0,24978.0,4597.0,22363.0,4711.0,2768.0
,,,,,,,,912,16927.0,10394.0,4310.0,1626.0,4222.0,8884.0,21866.0,23009.0,4178.0,20400.0,4399.0,2626.0
,,,,,,,,913,16291.0,10147.0,4079.0,1561.0,4096.0,8309.0,20213.0,21737.0,3868.0,18926.0,4249.0,2594.0
,,,,,,,,914,15847.0,9923.0,3928.0,1522.0,4016.0,7891.0,19136.0,20589.0,3674.0,17961.0,4148.0,2548.0
,,,,,,,,915,15636.0,9826.0,3841.0,1528.0,4043.0,7555.0,18372.0,20111.0,3530.0,17250.0,4128.0,2516.0
,,,,,,,,916,15814.0,9979.0,3799.0,1570.0,4213.0,7345.0,17976.0,20136.0,3450.0,16890.0,4190.0,2562.0
,,,,,,,,917,16477.0,10422.0,3873.0,1669.0,4402.0,7244.0,18132.0,20843.0,3468.0,17014.0,4408.0,2678.0
,,,,,,,,918,17177.0,10835.0,4045.0,1756.0,4569.0,7294.0,19003.0,22035.0,3643.0,17751.0,4630.0,2771.0
,,,,,,,,919,17807.0,11185.0,4237.0,1826.0,4848.0,7233.0,20114.0,23442.0,3831.0,18759.0,4894.0,2899.0
,,,,,,,,920,18329.0,11548.0,4458.0,1888.0,5156.0,7510.0,21237.0,24949.0,4048.0,19857.0,5092.0,2986.0
,,,,,,,,921,19016.0,11943.0,4644.0,1940.0,5469.0,8049.0,22612.0,26291.0,4318.0,21211.0,5355.0,3091.0
,,,,,,,,922,19943.0,12298.0,4875.0,1993.0,5760.0,8781.0,23951.0,27618.0,4595.0,22515.0,5680.0,3201.0
,,,,,,,,923,20828.0,12589.0,5083.0,2016.0,5958.0,9588.0,25331.0,28639.0,4869.0,23765.0,5928.0,3283.0
,,,,,,,,924,21677.0,12848.0,5305.0,2041.0,6181.0,10415.0,26552.0,29656.0,5083.0,24856.0,6168.0,3329.0
,,,,,,,,925,22302.0,13140.0,5482.0,2064.0,6333.0,11097.0,27794.0,30473.0,5309.0,25924.0,6379.0,3370.0
,,,,,,,,926,22832.0,13433.0,5671.0,2100.0,6437.0,11743.0,29295.0,31202.0,5570.0,27167.0,6509.0,3428.0
,,,,,,,,927,23261.0,13579.0,5801.0,2119.0,6429.0,11578.0,30633.0,31563.0,5770.0,28176.0,6530.0,3451.0
,,,,,,,,928,23513.0,13630.0,5805.0,2134.0,6284.0,11197.0,31346.0,31659.0,5845.0,28547.0,6491.0,3471.0
,,,,,,,,929,23161.0,13433.0,5789.0,2141.0,5959.0,11248.0,31622.0,31601.0,5857.0,28544.0,6379.0,3425.0
,,,,,,,,930,22576.0,13124.0,5728.0,2129.0,5777.0,11408.0,31286.0,31256.0,5735.0,28031.0,6221.0,3361.0
,,,,,,,,931,22673.0,12786.0,5662.0,2097.0,5713.0,11091.0,30387.0,30534.0,5578.0,27323.0,6079.0,3294.0
,,,,,,,,932,22294.0,12959.0,5512.0,2083.0,5406.0,10688.0,29300.0,29968.0,5398.0,26572.0,5988.0,3306.0
,,,,,,,,933,20991.0,12433.0,5368.0,1967.0,4933.0,10725.0,28941.0,29291.0,5362.0,26454.0,5595.0,3181.0
,,,,,,,,934,19110.0,11362.0,4972.0,1841.0,4489.0,10369.0,27101.0,27643.0,5043.0,24921.0,5124.0,2934.0
,,,,,,,,935,17439.0,10627.0,4563.0,1723.0,4194.0,9767.0,24486.0,25315.0,4589.0,22716.0,4724.0,2763.0
,,,,,,,,936,16449.0,10088.0,4209.0,1636.0,4007.0,9075.0,22201.0,22952.0,4185.0,20731.0,4427.0,2652.0
,,,,,,,,937,15673.0,9902.0,4074.0,1600.0,3875.0,8461.0,20436.0,21748.0,3877.0,19147.0,4227.0,2582.0
,,,,,,,,938,15179.0,9685.0,3896.0,1586.0,3824.0,8003.0,19412.0,20838.0,3677.0,18208.0,4138.0,2536.0
,,,,,,,,939,14887.0,9602.0,3785.0,1580.0,3859.0,7659.0,18632.0,20342.0,3539.0,17525.0,4078.0,2513.0
,,,,,,,,940,15030.0,9761.0,3759.0,1618.0,4021.0,7414.0,18252.0,20319.0,3473.0,17182.0,4169.0,2545.0
,,,,,,,,941,15571.0,10146.0,3841.0,1690.0,4244.0,7276.0,18387.0,21030.0,3490.0,17280.0,4377.0,2629.0
,,,,,,,,942,16195.0,10527.0,3978.0,1779.0,4415.0,7313.0,19241.0,22147.0,3637.0,18003.0,4596.0,2742.0
,,,,,,,,943,16830.0,10889.0,4174.0,1852.0,4647.0,7253.0,20439.0,23561.0,3849.0,19204.0,4748.0,2812.0
,,,,,,,,944,17342.0,11389.0,4381.0,1936.0,4944.0,7559.0,21905.0,25122.0,4126.0,20534.0,5103.0,2989.0
,,,,,,,,945,18079.0,11851.0,4597.0,1978.0,5232.0,8168.0,23350.0,26499.0,4441.0,21977.0,5411.0,3091.0
,,,,,,,,946,19060.0,12285.0,4793.0,2034.0,5451.0,8605.0,24828.0,27702.0,4750.0,23409.0,5693.0,3213.0
,,,,,,,,947,20014.0,12595.0,4969.0,2049.0,5625.0,9434.0,26337.0,28634.0,5066.0,24771.0,5911.0,3306.0
,,,,,,,,948,20729.0,12938.0,5122.0,2091.0,5821.0,10073.0,27515.0,29537.0,5292.0,25781.0,6123.0,3376.0
,,,,,,,,949,21408.0,13285.0,5321.0,2138.0,5987.0,10594.0,28597.0,30298.0,5468.0,26701.0,6325.0,3457.0
,,,,,,,,950,21939.0,13631.0,5491.0,2165.0,6132.0,11121.0,29764.0,30971.0,5642.0,27638.0,6457.0,3509.0
,,,,,,,,951,22229.0,13967.0,5586.0,2191.0,6166.0,11553.0,30778.0,31252.0,5768.0,28397.0,6473.0,3573.0
,,,,,,,,952,22093.0,14189.0,5659.0,2190.0,6047.0,11830.0,31391.0,31556.0,5839.0,28806.0,6435.0,3570.0
,,,,,,,,953,21625.0,14148.0,5636.0,2154.0,5776.0,11873.0,31507.0,31360.0,5845.0,28741.0,6230.0,3512.0
,,,,,,,,954,20849.0,13722.0,5570.0,2115.0,5624.0,11673.0,31051.0,30776.0,5756.0,28189.0,6046.0,3422.0
,,,,,,,,955,20790.0,13347.0,5436.0,2074.0,5606.0,11208.0,29925.0,29791.0,5541.0,27244.0,5857.0,3309.0
,,,,,,,,956,20504.0,13339.0,5261.0,2041.0,5349.0,10861.0,28677.0,28978.0,5315.0,26293.0,5704.0,3300.0
,,,,,,,,957,19614.0,12768.0,5111.0,1926.0,4941.0,10658.0,28300.0,28195.0,5276.0,26076.0,5390.0,3166.0
,,,,,,,,958,18279.0,11810.0,4796.0,1822.0,4512.0,10263.0,26847.0,26583.0,5004.0,24867.0,4951.0,2940.0
,,,,,,,,959,16962.0,11122.0,4423.0,1712.0,4200.0,9678.0,24641.0,24577.0,4607.0,22958.0,4600.0,2789.0
,,,,,,,,960,16142.0,10406.0,4134.0,1628.0,3986.0,8846.0,22619.0,22715.0,4249.0,21188.0,4316.0,2643.0
,,,,,,,,961,15408.0,10120.0,3953.0,1561.0,3838.0,8148.0,21072.0,21265.0,3972.0,19778.0,4156.0,2579.0
,,,,,,,,962,14965.0,9823.0,3772.0,1528.0,3741.0,7768.0,20000.0,20284.0,3762.0,18808.0,3993.0,2492.0
,,,,,,,,963,14682.0,9662.0,3683.0,1525.0,3678.0,7450.0,19137.0,19664.0,3603.0,17988.0,3920.0,2457.0
,,,,,,,,964,14612.0,9619.0,3607.0,1515.0,3717.0,7216.0,18602.0,19372.0,3497.0,17475.0,3933.0,2487.0
,,,,,,,,965,14664.0,9786.0,3628.0,1537.0,3748.0,7069.0,18389.0,19469.0,3450.0,17232.0,3969.0,2475.0
,,,,,,,,966,14625.0,9799.0,3673.0,1590.0,3873.0,6998.0,18599.0,19790.0,3487.0,17360.0,4038.0,2501.0
,,,,,,,,967,15672.0,10003.0,3762.0,1659.0,4164.0,6728.0,18460.0,20564.0,3454.0,17235.0,4252.0,2585.0
,,,,,,,,968,17183.0,10685.0,3982.0,1742.0,4502.0,6926.0,19158.0,21815.0,3605.0,17974.0,4555.0,2736.0
,,,,,,,,969,18812.0,11239.0,4193.0,1804.0,4807.0,7521.0,20646.0,23190.0,3919.0,19486.0,4853.0,2884.0
,,,,,,,,970,20311.0,11678.0,4427.0,1882.0,5067.0,8326.0,22310.0,24220.0,4277.0,21187.0,5106.0,2998.0
,,,,,,,,971,21458.0,12004.0,4600.0,1907.0,5245.0,9033.0,23867.0,24841.0,4594.0,22593.0,5286.0,3041.0
,,,,,,,,972,22294.0,12299.0,4775.0,1932.0,5384.0,9650.0,25046.0,25307.0,4855.0,23688.0,5488.0,3108.0
,,,,,,,,973,23038.0,12462.0,4966.0,1980.0,5501.0,10151.0,26241.0,25630.0,5079.0,24798.0,5652.0,3181.0
,,,,,,,,974,23689.0,12752.0,5140.0,2004.0,5571.0,10612.0,27300.0,25935.0,5256.0,25657.0,5786.0,3207.0
,,,,,,,,975,24072.0,13016.0,5290.0,2041.0,5594.0,10951.0,28276.0,26175.0,5410.0,26361.0,5879.0,3274.0
,,,,,,,,976,24098.0,13358.0,5395.0,2055.0,5504.0,10945.0,29026.0,26356.0,5493.0,26860.0,5909.0,3300.0
,,,,,,,,977,23728.0,13388.0,5437.0,2068.0,5281.0,10660.0,29421.0,26645.0,5550.0,26977.0,5855.0,3306.0
,,,,,,,,978,22719.0,13185.0,5361.0,2039.0,5155.0,10424.0,29208.0,26608.0,5488.0,26649.0,5682.0,3253.0
